set_id,num_patches,distance,center_score,fusion_score,patches
1,4,5,0.7360771894454956,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,5,5,0.7204395532608032,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,1,10,0.7110763788223267,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,10,0.690498411655426,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,10,0.7006778717041016,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,4,10,0.7455570697784424,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,5,10,0.7240911722183228,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,1,15,0.5571702122688293,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,15,0.509342610836029,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,15,0.5544854998588562,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,4,15,0.5150535702705383,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,5,15,0.5772494077682495,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,1,20,0.4296056032180786,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,20,0.3778352737426758,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,20,0.0,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,4,20,0.38961705565452576,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,5,20,0.4014979600906372,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,1,25,0.6507103443145752,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,25,0.5094990730285645,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,25,0.7080987691879272,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,4,25,0.6072204113006592,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,5,25,0.5694499611854553,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,1,30,0.38171401619911194,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,30,0.38439249992370605,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,30,0.49072182178497314,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,4,30,0.6096068024635315,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
