set_id,distance,num_points,score_center,score_fusion,point_idx,points
0,30,1,0.6215691566467285,0.0,[43],"[{'x_offset': 2.8658709526378026, 'y_offset': 0.14711167240270318, 'z_offset': 2.2086485754648226, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,30,2,0.512259840965271,0.0,"[43, 38]","[{'x_offset': 2.8658709526378026, 'y_offset': 0.14711167240270318, 'z_offset': 2.2086485754648226, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,30,3,0.36419862508773804,0.0,"[43, 38, 45]","[{'x_offset': 2.8658709526378026, 'y_offset': 0.14711167240270318, 'z_offset': 2.2086485754648226, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,30,4,0.0,0.0,"[43, 38, 45, 37]","[{'x_offset': 2.8658709526378026, 'y_offset': 0.14711167240270318, 'z_offset': 2.2086485754648226, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.6593336480032554, 'y_offset': 0.9119172699572109, 'z_offset': 0.24939110634573103, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,1,0.7182363271713257,0.10000000149011612,[40],"[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,5,2,0.7121033668518066,0.0,"[40, 5]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,3,0.7026310563087463,0.0,"[40, 5, 28]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.8700925703966678, 'y_offset': -0.5217396845717389, 'z_offset': 1.6151206077875948, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,4,0.6973090767860413,0.0,"[40, 5, 28, 7]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.8700925703966678, 'y_offset': -0.5217396845717389, 'z_offset': 1.6151206077875948, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,5,5,0.6846266388893127,0.0,"[40, 5, 28, 7, 4]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.8700925703966678, 'y_offset': -0.5217396845717389, 'z_offset': 1.6151206077875948, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3756553760368022, 'y_offset': -0.571713684623064, 'z_offset': 1.5248389883277969, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,6,0.6739738583564758,0.0,"[40, 5, 28, 7, 4, 12]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.8700925703966678, 'y_offset': -0.5217396845717389, 'z_offset': 1.6151206077875948, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3756553760368022, 'y_offset': -0.571713684623064, 'z_offset': 1.5248389883277969, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.6974099516812586, 'y_offset': 0.6742777988573794, 'z_offset': 1.22150841126303, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
