set_id,num_patches,distance,center_score,fusion_score,patches
0,1,25,0.4613482654094696,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,2,25,0.3585997223854065,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,3,25,0.0,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,4,25,0.0,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,5,25,0.350538045167923,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.412269082952266, 'y_offset': 0.4857259880933138, 'z_offset': 2.2049020605027567, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,1,30,0.36185669898986816,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,2,30,0.3941216468811035,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,3,30,0.39214614033699036,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,4,30,0.0,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,5,30,0.0,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.412269082952266, 'y_offset': 0.4857259880933138, 'z_offset': 2.2049020605027567, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,1,5,0.6366050243377686,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,2,5,0.6710658669471741,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,3,5,0.6889262199401855,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,4,5,0.6822317838668823,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,5,5,0.6797757148742676,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.2463478241534114, 'y_offset': -0.34649490062939614, 'z_offset': 2.0663250136937115, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,1,10,0.6389103531837463,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
