set_id,distance,num_points,score_center,score_fusion,point_idx,points
1,10,1,0.602943480014801,0.10000000149011612,[49],"[{'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,10,2,0.5850623250007629,0.10000000149011612,"[49, 44]","[{'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.6259522635958122, 'y_offset': 0.7378082323519324, 'z_offset': 0.26911025151425294, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,1,0.6553407311439514,0.0,[35],"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,15,2,0.6236739158630371,0.0,"[35, 9]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,3,0.6029056310653687,0.0,"[35, 9, 14]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,4,0.5499392747879028,0.0,"[35, 9, 14, 45]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,15,5,0.4750915467739105,0.0,"[35, 9, 14, 45, 22]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9657486622019316, 'y_offset': 0.5093897024123992, 'z_offset': 0.9981846409238443, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,6,0.40196463465690613,0.0,"[35, 9, 14, 45, 22, 3]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9657486622019316, 'y_offset': 0.5093897024123992, 'z_offset': 0.9981846409238443, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.6041121202852047, 'y_offset': 0.24474746838472783, 'z_offset': 0.2644903689959677, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,7,0.0,0.0,"[35, 9, 14, 45, 22, 3, 26]","[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9657486622019316, 'y_offset': 0.5093897024123992, 'z_offset': 0.9981846409238443, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.6041121202852047, 'y_offset': 0.24474746838472783, 'z_offset': 0.2644903689959677, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.0296640551006595, 'y_offset': 0.7433709647139197, 'z_offset': 0.6211214187343517, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,20,1,0.7099595069885254,0.10000000149011612,[7],"[{'x_offset': 1.2375868029709127, 'y_offset': 0.9212545492696285, 'z_offset': 0.33245437224518054, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,20,2,0.6725534200668335,0.10000000149011612,"[7, 29]","[{'x_offset': 1.2375868029709127, 'y_offset': 0.9212545492696285, 'z_offset': 0.33245437224518054, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.5316912693836997, 'y_offset': -0.19735397944791355, 'z_offset': 2.180291609520622, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,20,3,0.535597026348114,0.0,"[7, 29, 13]","[{'x_offset': 1.2375868029709127, 'y_offset': 0.9212545492696285, 'z_offset': 0.33245437224518054, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.5316912693836997, 'y_offset': -0.19735397944791355, 'z_offset': 2.180291609520622, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
